2013,General Funds,General Fund,Human Resources Department,Risk Mgmt/Safety/Worker's Compensation,Employee Benefit Plan,,,Human Resources Rep,0.25,17659
2013,General Funds,General Fund,City Auditor,Audit Services,Performance Audits,,,City Auditor,1,156000
2013,General Funds,General Fund,City Auditor,Audit Services,Performance Audits,,,Admin Assistant,1,60115
2013,General Funds,General Fund,City Auditor,Audit Services,Performance Audits,,,Sr. Performance Auditor,1,97469
2013,General Funds,General Fund,City Auditor,Audit Services,Performance Audits,,,Sr. Performance Auditor,1,97469
2013,General Funds,General Fund,City Auditor,Audit Services,Performance Audits,,,Sr. Performance Auditor,0,0
2013,General Funds,General Fund,City Attorney,Administration,City Attorney Depart,,,City Attorney,0.1,21271
2013,General Funds,General Fund,City Attorney,Administration,City Attorney Depart,,,Legal Administrator,0.35,28981
2013,General Funds,General Fund,City Attorney,Administration,City Attorney Depart,,,Sr. Asst City Atty,0.02,2745
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Council Member Support,,,City Attorney,0.4,85082
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Council Member Support,,,Asst City Atty,0.02,2709
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Council Member Support,,,Sr. Asst City Atty,0.02,2745
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Council Member Support,,,Sr. Asst City Atty,0.2,27448
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Council Member Support,,,Sr. Deputy City Attorney,0.02,2028
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Board/Commission Advising,,,City Attorney,0.03,6381
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Board/Commission Advising,,,Asst City Atty,0.1,13545
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Board/Commission Advising,,,Sr. Asst City Atty,0.03,4117
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Board/Commission Advising,,,Sr. Asst City Atty,0.02,2745
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Board/Commission Advising,,,Sr. Deputy City Attorney,0.03,3041
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Independent Investigation/Pu,,,City Attorney,0.05,10635
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Independent Investigation/Pu,,,Secretary To City Attorney,0.05,3621
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Independent Investigation/Pu,,,Senior Legal Secretary - Confidential,0.1,7856
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Independent Investigation/Pu,,,Asst City Atty,0.02,2709
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Independent Investigation/Pu,,,Claims Investigator,0.08,6525
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Independent Investigation/Pu,,,Legal Administrator,0.1,8280
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Independent Investigation/Pu,,,Sr. Asst City Atty,0.04,5490
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Independent Investigation/Pu,,,Sr. Asst City Atty,0.04,5490
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Independent Investigation/Pu,,,Sr. Deputy City Attorney,0.06,6083
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,City Attorney,0.31,65939
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,Secretary To City Attorney,0.8,57941
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,Senior Legal Secretary - Confidential,0.75,58921
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,Asst City Atty,0.61,82624
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,Claims Investigator,0.08,6525
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,Legal Administrator,0.3,24841
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,Sr. Asst City Atty,0.85,116655
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,Sr. Asst City Atty,0.6,82345
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,Sr. Deputy City Attorney,0,0
2013,General Funds,General Fund,City Attorney,Consultation and Advisory,Operating Department,Operating Department,,Sr. Deputy City Attorney,0.85,86172
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Claims Investigation,,,City Attorney,0.02,4254
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Claims Investigation,,,Asst City Atty,0.05,6773
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Claims Investigation,,,Claims Investigator,0.84,68510
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Claims Investigation,,,Legal Administrator,0.15,12421
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Civil Litigation Defense,,,City Attorney,0.04,8508
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Civil Litigation Defense,,,Secretary To City Attorney,0.05,3621
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Civil Litigation Defense,,,Senior Legal Secretary - Confidential,0.1,7856
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Civil Litigation Defense,,,Asst City Atty,0.17,23026
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Civil Litigation Defense,,,Legal Administrator,0.03,2484
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Civil Litigation Defense,,,Sr. Asst City Atty,0.06,8234
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,Civil Litigation Defense,,,Sr. Deputy City Attorney,0.02,2028
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,City Initiated Litigation,,,City Attorney,0.01,2127
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,City Initiated Litigation,,,Senior Legal Secretary - Confidential,0.05,3928
2013,General Funds,General Fund,City Attorney,Litigation and Dispute Resolution,City Initiated Litigation,,,Legal Administrator,0.02,1656
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Legal Document Preparation,,,City Attorney,0.02,4254
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Legal Document Preparation,,,Secretary To City Attorney,0.1,7243
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Legal Document Preparation,,,Sr. Asst City Atty,0.05,6862
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Legal Document Preparation,,,Sr. Asst City Atty,0.05,6862
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Code Enforcement/Nuisance Abatement,,,City Attorney,0.01,2127
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Code Enforcement/Nuisance Abatement,,,Asst City Atty,0.02,2709
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Code Enforcement/Nuisance Abatement,,,Legal Administrator,0.05,4140
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Code Enforcement/Nuisance Abatement,,,Sr. Deputy City Attorney,0.01,1014
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Mandatory Cont. Lega,,,City Attorney,0.01,2127
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Mandatory Cont. Lega,,,Asst City Atty,0.01,1355
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Mandatory Cont. Lega,,,Sr. Asst City Atty,0.01,1372
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Mandatory Cont. Lega,,,Sr. Asst City Atty,0.01,1372
2013,General Funds,General Fund,City Attorney,Official and Administration Duties,Mandatory Cont. Lega,,,Sr. Deputy City Attorney,0.01,1014
2013,General Funds,General Fund,Administrative Services,Administration,Administrative Services D,,,Admin Assistant,0.65,39075
2013,General Funds,General Fund,Administrative Services,Administration,Administrative Services D,,,Asst Director Adm Svcs,0.2,28775
2013,General Funds,General Fund,Administrative Services,Administration,Administrative Services D,,,Dir Adm Svcs/Chief Financial Officer,0.1,15558
2013,General Funds,General Fund,Administrative Services,Administration,Administrative Services D,,,Business Analyst,0,0
2013,General Funds,General Fund,Administrative Services,Administration,Administrative Services D,,,Sr. Financial Anlyst,0.15,12739
2013,General Funds,General Fund,Administrative Services,Administration,Administrative Services D,,,Sr. Business Analyst,0,0
2013,General Funds,General Fund,Administrative Services,Administration,Administrative Services D,,,Sr. Business Analyst,0,0
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Accountant,1,82430
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Accountant,1,69392
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Admin Assistant,0.07,4208
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Asst Director Adm Svcs,0.15,21581
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Asst Director Adm Svcs,0.05,6950
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Dir Adm Svcs/Chief Financial Officer,0.05,7779
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Mgr Accounting,1,101378
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Sr. Accountant,1,84925
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Sr. Accountant,0,0
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Sr. Accountant,1,84925
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Sr. Accountant,1,84925
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Sr. Financial Anlyst,0.1,8492
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Acct Spec,1,51646
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Acct Spec,1,51646
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Acct Spec,0,0
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Acct Spec,0,0
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Acct Spec-Lead,1,57489
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Acct Spec-Lead,1,57489
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Administrative Associate III,0.15,9934
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Payroll Analyst,1,71406
2013,General Funds,General Fund,Administrative Services,Accounting, Financial Accounting,,,Payroll Analyst,1,71406
2013,General Funds,General Fund,Administrative Services,Purchasing,Purchasing & Contracts,,,Admin Assistant,0.07,4208
2013,General Funds,General Fund,Administrative Services,Purchasing,Purchasing & Contracts,,,Contracts Administrator,0.4,33970
2013,General Funds,General Fund,Administrative Services,Purchasing,Purchasing & Contracts,,,Contracts Administrator,1,84925
2013,General Funds,General Fund,Administrative Services,Purchasing,Purchasing & Contracts,,,Mgr Pur & Cntr Admin,1,101378
2013,General Funds,General Fund,Administrative Services,Purchasing,Purchasing & Contracts,,,Sr. Financial Anlyst,0.1,8492
2013,General Funds,General Fund,Administrative Services,Purchasing,Purchasing & Contracts,,,Acct Spec,1,57847
2013,General Funds,General Fund,Administrative Services,Purchasing,Purchasing & Contracts,,,Acct Spec-Lead,1,57489
2013,General Funds,General Fund,Administrative Services,Purchasing,Purchasing & Contracts,,,Buyer,1,74984
2013,General Funds,General Fund,Administrative Services,Purchasing,Purchasing & Contracts,,,Buyer,0.4,29994
2013,General Funds,General Fund,Administrative Services,Purchasing,Stores & Warehousing,,,Asst Director Adm Svcs,0.05,7194
2013,General Funds,General Fund,Administrative Services,Purchasing,Stores & Warehousing,,,Warehouse Supv,0.5,32136
2013,General Funds,General Fund,Administrative Services,Purchasing,Stores & Warehousing,,,Buyer,0.55,41241
2013,General Funds,General Fund,Administrative Services,Purchasing,Stores & Warehousing,,,Storekeeper-L,1,59862
2013,Internal Services Funds,Printing & Mailing Services Fund,Administrative Services,Printing and Mailing,Printing & Mailing Fund,Printing Services,,Sr. Financial Anlyst,0.1,8492
2013,Internal Services Funds,Printing & Mailing Services Fund,Administrative Services,Printing and Mailing,Printing & Mailing Fund,Printing Services,,Buyer,0.05,3749
2013,Internal Services Funds,Printing & Mailing Services Fund,Administrative Services,Printing and Mailing,Printing & Mailing Fund,Printing Services,,Offset Equip Op,0.52,23406
2013,Internal Services Funds,Printing & Mailing Services Fund,Administrative Services,Printing and Mailing,Printing & Mailing Fund,Printing Services,,Offset Equip Op,1,45011
2013,General Funds,General Fund,Administrative Services,Real Estate,Real Property Management,,,Admin Assistant,0.07,4208
2013,General Funds,General Fund,Administrative Services,Real Estate,Real Property Management,,,Asst Director Adm Svcs,0.2,28775
2013,General Funds,General Fund,Administrative Services,Real Estate,Real Property Management,,,Dir Adm Svcs/Chief Financial Officer,0.1,15558
2013,General Funds,General Fund,Administrative Services,Real Estate,Real Property Management,,,Mgr Real Property,0.9,93612
2013,General Funds,General Fund,Administrative Services,Real Estate,Real Property Management,,,Sr. Financial Anlyst,0.6,53003
2013,General Funds,General Fund,Administrative Services,Real Estate,Real Property Management,,,Sr. Financial Anlyst,0.05,4246
2013,General Funds,General Fund,Administrative Services,Real Estate,Cubberley Long Term,,,Mgr Real Property,0.1,10401
2013,General Funds,General Fund,Administrative Services,Real Estate,Cubberley Long Term,,,Sr. Financial Anlyst,0.4,35335
2013,General Funds,General Fund,Administrative Services,Treasury,Revenue Analysis! F,,,Admin Assistant,0.07,4208
2013,General Funds,General Fund,Administrative Services,Treasury,Revenue Analysis! F,,,Asst Director Adm Svcs,0.2,27801
2013,General Funds,General Fund,Administrative Services,Treasury,Revenue Analysis! F,,,Dir Adm Svcs/Chief Financial Officer,0.05,7779
2013,General Funds,General Fund,Administrative Services,Treasury,Revenue Analysis! F,,,Sr. Financial Anlyst,0.15,12739
2013,General Funds,General Fund,Administrative Services,Treasury,Revenue Analysis! F,,,Sr. Financial Anlyst,0.12,10601
2013,General Funds,General Fund,Administrative Services,Treasury,Financial Consulting,,,Asst Director Adm Svcs,0.2,27801
2013,General Funds,General Fund,Administrative Services,Treasury,Financial Consulting,,,Sr. Financial Anlyst,0.48,42402
2013,General Funds,General Fund,Administrative Services,Treasury,Utility Risk Management,,,Asst Director Adm Svcs,0.2,27801
2013,General Funds,General Fund,Administrative Services,Treasury,Investments & Banking,,,Asst Director Adm Svcs,0.2,27801
2013,General Funds,General Fund,Administrative Services,Treasury,Investments & Banking,,,Sr. Financial Anlyst,0.2,16985
2013,General Funds,General Fund,Administrative Services,Treasury,Debt Issuance,,,Asst Director Adm Svcs,0.15,20851
2013,General Funds,General Fund,Administrative Services,Treasury,Debt Issuance,,,Sr. Financial Anlyst,0.15,12739
2013,General Funds,General Fund,Administrative Services,Treasury,Parking Support,,,Sr. Financial Anlyst,0.35,29724
2013,General Funds,General Fund,Administrative Services,Treasury,Parking Support,,,Acct Spec,0.5,25823
2013,General Funds,General Fund,Administrative Services,Treasury,Parking Support,,,Acct Spec,0.45,23241
2013,General Funds,General Fund,Administrative Services,Treasury,Parking Support,,,Acct Spec,0.13,6716
2013,General Funds,General Fund,Administrative Services,Treasury,Parking Support,,,Acct Spec,0.65,33570
2013,General Funds,General Fund,Administrative Services,Treasury,Parking Support,,,Acct Spec,0.65,33570
2013,General Funds,General Fund,Administrative Services,Treasury,Parking Support,,,Acct Spec,0,0
2013,General Funds,General Fund,Administrative Services,Treasury,Parking Support,,,Acct Spec-Lead,0.35,20121
2013,General Funds,General Fund,Administrative Services,Treasury,Parking Support,,,Acct Spec-Lead,0.3,17247
2013,General Funds,General Fund,Administrative Services,Treasury,Utility Payments Program,,,Sr. Financial Anlyst,0.15,12739
2013,General Funds,General Fund,Administrative Services,Treasury,Utility Payments Program,,,Acct Spec,0.1,5165
2013,General Funds,General Fund,Administrative Services,Treasury,Utility Payments Program,,,Acct Spec,0.08,4029
2013,General Funds,General Fund,Administrative Services,Treasury,Utility Payments Program,,,Acct Spec,0.1,5165
2013,General Funds,General Fund,Administrative Services,Treasury,Utility Payments Program,,,Acct Spec,0.15,7747
2013,General Funds,General Fund,Administrative Services,Treasury,Utility Payments Program,,,Acct Spec-Lead,0.2,11498
2013,General Funds,General Fund,Administrative Services,Treasury,Utility Payments Program,,,Acct Spec-Lead,0.2,11498
2013,General Funds,General Fund,Administrative Services,Treasury,General Billing & Co,,,Sr. Financial Anlyst,0.4,33970
2013,General Funds,General Fund,Administrative Services,Treasury,General Billing & Co,,,Acct Spec,0.45,23241
2013,General Funds,General Fund,Administrative Services,Treasury,General Billing & Co,,,Acct Spec,0.29,16118
2013,General Funds,General Fund,Administrative Services,Treasury,General Billing & Co,,,Acct Spec,0.25,12912
2013,General Funds,General Fund,Administrative Services,Treasury,General Billing & Co,,,Acct Spec,0.2,10329
