2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Clerk,City Manager:City Clerk,Expense,Fixed Assets,Expense:Fixed Assets,20000
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Clerk,City Manager:City Clerk,Expense,Internal Service Charges,Expense:Internal Service Charges,58834.8
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Clerk,City Manager:City Clerk,Expense,Materials and Supplies,Expense:Materials and Supplies,12000
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Clerk,City Manager:City Clerk,Expense,Meetings Events and Training,Expense:Meetings Events and Training,5500
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Clerk,City Manager:City Clerk,Expense,Salaries,Expense:Salaries,108435
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Clerk,City Manager:City Clerk,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,0
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Clerk,City Manager:City Clerk,Revenue,Intergovernmental Revenues,Revenue:Intergovernmental Revenues,0
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Clerk,City Manager:City Clerk,Revenue,Other Sources ,Revenue:Other Sources ,5000
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Manager's Office,City Manager:City Manager's Office,Expense,Benefits,Expense:Benefits,125500
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Manager's Office,City Manager:City Manager's Office,Expense,Fees and Charges,Expense:Fees and Charges,5900
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Manager's Office,City Manager:City Manager's Office,Expense,Internal Service Charges,Expense:Internal Service Charges,43766.32
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Manager's Office,City Manager:City Manager's Office,Expense,Materials and Supplies,Expense:Materials and Supplies,3400
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Manager's Office,City Manager:City Manager's Office,Expense,Meetings Events and Training,Expense:Meetings Events and Training,15650
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Manager's Office,City Manager:City Manager's Office,Expense,Salaries,Expense:Salaries,433721
2008,General Funds,General Fund,General Funds:General Fund,City Manager,City Manager's Office,City Manager:City Manager's Office,Revenue,Other Sources ,Revenue:Other Sources ,0
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Advanced Planning,Community Development:Advanced Planning,Expense,Benefits,Expense:Benefits,14430
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Advanced Planning,Community Development:Advanced Planning,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,81000
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Advanced Planning,Community Development:Advanced Planning,Expense,Fees and Charges,Expense:Fees and Charges,0
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Advanced Planning,Community Development:Advanced Planning,Expense,Internal Service Charges,Expense:Internal Service Charges,6786
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Advanced Planning,Community Development:Advanced Planning,Expense,Materials and Supplies,Expense:Materials and Supplies,500
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Advanced Planning,Community Development:Advanced Planning,Expense,Meetings Events and Training,Expense:Meetings Events and Training,500
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Advanced Planning,Community Development:Advanced Planning,Expense,Salaries,Expense:Salaries,40600
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Advanced Planning,Community Development:Advanced Planning,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,80000
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Building and Inspection Services,Community Development:Building and Inspection Services,Expense,Benefits,Expense:Benefits,187025
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Building and Inspection Services,Community Development:Building and Inspection Services,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,27000
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Building and Inspection Services,Community Development:Building and Inspection Services,Expense,Fees and Charges,Expense:Fees and Charges,22300
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Building and Inspection Services,Community Development:Building and Inspection Services,Expense,Internal Service Charges,Expense:Internal Service Charges,187175
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Building and Inspection Services,Community Development:Building and Inspection Services,Expense,Materials and Supplies,Expense:Materials and Supplies,3000
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Building and Inspection Services,Community Development:Building and Inspection Services,Expense,Meetings Events and Training,Expense:Meetings Events and Training,2500
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Building and Inspection Services,Community Development:Building and Inspection Services,Expense,Salaries,Expense:Salaries,557035
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Building and Inspection Services,Community Development:Building and Inspection Services,Revenue,Charge for Services,Revenue:Charge for Services,0
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Building and Inspection Services,Community Development:Building and Inspection Services,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,1220000
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Code Compliance,Community Development:Code Compliance,Expense,Benefits,Expense:Benefits,35795
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Code Compliance,Community Development:Code Compliance,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,5740
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Code Compliance,Community Development:Code Compliance,Expense,Fees and Charges,Expense:Fees and Charges,3275
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Code Compliance,Community Development:Code Compliance,Expense,Internal Service Charges,Expense:Internal Service Charges,35617
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Code Compliance,Community Development:Code Compliance,Expense,Materials and Supplies,Expense:Materials and Supplies,4050
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Code Compliance,Community Development:Code Compliance,Expense,Meetings Events and Training,Expense:Meetings Events and Training,1700
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Code Compliance,Community Development:Code Compliance,Expense,Salaries,Expense:Salaries,110140
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Code Compliance,Community Development:Code Compliance,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,9565
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Code Compliance,Community Development:Code Compliance,Revenue,Other Sources ,Revenue:Other Sources ,0
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Expense,Benefits,Expense:Benefits,153270
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,174400
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Expense,Fees and Charges,Expense:Fees and Charges,13545
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Expense,Internal Service Charges,Expense:Internal Service Charges,180565
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Expense,Materials and Supplies,Expense:Materials and Supplies,8500
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Expense,Meetings Events and Training,Expense:Meetings Events and Training,7700
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Expense,Other Sources ,Expense:Other Sources ,2000
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Expense,Salaries,Expense:Salaries,546050
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Revenue,Charge for Services,Revenue:Charge for Services,690000
2008,General Funds,General Fund,General Funds:General Fund,Community Development,Development Services,Community Development:Development Services,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,68800
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Commissions,Council and Commissions:City Commissions,Expense,Benefits,Expense:Benefits,965
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Commissions,Council and Commissions:City Commissions,Expense,Internal Service Charges,Expense:Internal Service Charges,0
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Commissions,Council and Commissions:City Commissions,Expense,Materials and Supplies,Expense:Materials and Supplies,7550
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Commissions,Council and Commissions:City Commissions,Expense,Meetings Events and Training,Expense:Meetings Events and Training,10000
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Commissions,Council and Commissions:City Commissions,Expense,Salaries,Expense:Salaries,12600
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Commissions,Council and Commissions:City Commissions,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,800
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Council,Council and Commissions:City Council,Expense,Benefits,Expense:Benefits,1150
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Council,Council and Commissions:City Council,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,38000
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Council,Council and Commissions:City Council,Expense,Fees and Charges,Expense:Fees and Charges,22100
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Council,Council and Commissions:City Council,Expense,Internal Service Charges,Expense:Internal Service Charges,32469.16
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Council,Council and Commissions:City Council,Expense,Materials and Supplies,Expense:Materials and Supplies,5750
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Council,Council and Commissions:City Council,Expense,Meetings Events and Training,Expense:Meetings Events and Training,16500
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Council,Council and Commissions:City Council,Expense,Salaries,Expense:Salaries,15000
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Council,Council and Commissions:City Council,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,600
2008,General Funds,General Fund,General Funds:General Fund,Council and Commissions,City Council,Council and Commissions:City Council,Revenue,Other Sources ,Revenue:Other Sources ,0
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Community Events,Non Departmental:Community Events,Expense,Total Community Events,Expense:Total Community Events,22400
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Community Events,Non Departmental:Community Events,Revenue,Other Sources ,Revenue:Other Sources ,0
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Community Grants,Non Departmental:Community Grants,Expense,CDBG Funded Public Service Grants,Expense:CDBG Funded Public Service Grants,35564
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Community Grants,Non Departmental:Community Grants,Expense,Chamber of Commerce,Expense:Chamber of Commerce,17600
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Community Grants,Non Departmental:Community Grants,Expense,Community Service Saratoga Support Groups,Expense:Community Service Saratoga Support Groups,9262
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Community Grants,Non Departmental:Community Grants,Expense,Community Service Special Interest Grants ,Expense:Community Service Special Interest Grants ,26480
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Community Grants,Non Departmental:Community Grants,Expense,KSAR,Expense:KSAR,45700
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Community Grants,Non Departmental:Community Grants,Expense,SASCC,Expense:SASCC,39000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Expense,Benefits,Expense:Benefits,40000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,20000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Expense,Fees and Charges,Expense:Fees and Charges,23300
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Expense,Internal Service Charges,Expense:Internal Service Charges,352145
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Expense,Materials and Supplies,Expense:Materials and Supplies,94510
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Expense,Meetings Events and Training,Expense:Meetings Events and Training,17000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Expense,Salaries,Expense:Salaries,0
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Expense,Transfers Out,Expense:Transfers Out,1226431.76
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Business License Tax,Revenue:Business License Tax,320000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Charge for Services,Revenue:Charge for Services,608000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Franchise Fee Tax,Revenue:Franchise Fee Tax,1604335
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Motor Vehicle in Lieu ,Revenue:Motor Vehicle in Lieu ,235400
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Other Intergovernmental,Revenue:Other Intergovernmental,0
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Other Sources ,Revenue:Other Sources ,18000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Other Taxes ,Revenue:Other Taxes ,250000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Property Taxes ,Revenue:Property Taxes ,7503000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Sales Tax,Revenue:Sales Tax,985900
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Transfers In,Revenue:Transfers In,256011.28
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,General Administration,Non Departmental:General Administration,Revenue,Transient Occupancy Tax,Revenue:Transient Occupancy Tax,165000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Legal Services,Non Departmental:Legal Services,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,496960
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Legal Services,Non Departmental:Legal Services,Expense,Fees and Charges,Expense:Fees and Charges,0
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Legal Services,Non Departmental:Legal Services,Expense,Internal Service Charges,Expense:Internal Service Charges,1787
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Legal Services,Non Departmental:Legal Services,Expense,Materials and Supplies,Expense:Materials and Supplies,240
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Legal Services,Non Departmental:Legal Services,Expense,Meetings Events and Training,Expense:Meetings Events and Training,0
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Legal Services,Non Departmental:Legal Services,Revenue,Charge for Services,Revenue:Charge for Services,155000
2008,General Funds,General Fund,General Funds:General Fund,Non Departmental,Legal Services,Non Departmental:Legal Services,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,0
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Emergency Preparedness,Public Safety:Emergency Preparedness,Expense,Fees and Charges,Expense:Fees and Charges,6100
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Emergency Preparedness,Public Safety:Emergency Preparedness,Expense,Fixed Assets,Expense:Fixed Assets,0
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Emergency Preparedness,Public Safety:Emergency Preparedness,Expense,Internal Service Charges,Expense:Internal Service Charges,0
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Emergency Preparedness,Public Safety:Emergency Preparedness,Expense,Materials and Supplies,Expense:Materials and Supplies,11800
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Emergency Preparedness,Public Safety:Emergency Preparedness,Expense,Meetings Events and Training,Expense:Meetings Events and Training,4300
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Emergency Preparedness,Public Safety:Emergency Preparedness,Revenue,Intergovernmental Revenues,Revenue:Intergovernmental Revenues,10544
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Emergency Preparedness,Public Safety:Emergency Preparedness,Revenue,Other Sources ,Revenue:Other Sources ,0
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Public Safety Services,Public Safety:Public Safety Services,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,3939667
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Public Safety Services,Public Safety:Public Safety Services,Expense,Fees and Charges,Expense:Fees and Charges,2600
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Public Safety Services,Public Safety:Public Safety Services,Expense,Materials and Supplies,Expense:Materials and Supplies,3000
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Public Safety Services,Public Safety:Public Safety Services,Revenue,Charge for Services,Revenue:Charge for Services,15000
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Public Safety Services,Public Safety:Public Safety Services,Revenue,Intergovernmental Revenues,Revenue:Intergovernmental Revenues,182200
2008,General Funds,General Fund,General Funds:General Fund,Public Safety,Public Safety Services,Public Safety:Public Safety Services,Revenue,Other Sources ,Revenue:Other Sources ,230000
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Development Engineering,Public Works:Development Engineering,Expense,Benefits,Expense:Benefits,23770
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Development Engineering,Public Works:Development Engineering,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,89900
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Development Engineering,Public Works:Development Engineering,Expense,Fees and Charges,Expense:Fees and Charges,0
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Development Engineering,Public Works:Development Engineering,Expense,Internal Service Charges,Expense:Internal Service Charges,41857.16
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Development Engineering,Public Works:Development Engineering,Expense,Materials and Supplies,Expense:Materials and Supplies,700
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Development Engineering,Public Works:Development Engineering,Expense,Salaries,Expense:Salaries,99485
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Development Engineering,Public Works:Development Engineering,Revenue,Charge for Services,Revenue:Charge for Services,200800
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Development Engineering,Public Works:Development Engineering,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,2600
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Environmental Services,Public Works:Environmental Services,Expense,Benefits,Expense:Benefits,27025
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Environmental Services,Public Works:Environmental Services,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,185000
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Environmental Services,Public Works:Environmental Services,Expense,Fees and Charges,Expense:Fees and Charges,185150
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Environmental Services,Public Works:Environmental Services,Expense,Internal Service Charges,Expense:Internal Service Charges,19560.08
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Environmental Services,Public Works:Environmental Services,Expense,Materials and Supplies,Expense:Materials and Supplies,0
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Environmental Services,Public Works:Environmental Services,Expense,Meetings Events and Training,Expense:Meetings Events and Training,0
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Environmental Services,Public Works:Environmental Services,Expense,Salaries,Expense:Salaries,88300
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Environmental Services,Public Works:Environmental Services,Revenue,Intergovernmental Revenues,Revenue:Intergovernmental Revenues,25000
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Environmental Services,Public Works:Environmental Services,Revenue,Taxes,Revenue:Taxes,0
2008,General Funds,General Fund,General Funds:General Fund,Public Works,General Engineering,Public Works:General Engineering,Expense,Benefits,Expense:Benefits,89905
2008,General Funds,General Fund,General Funds:General Fund,Public Works,General Engineering,Public Works:General Engineering,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,83000
2008,General Funds,General Fund,General Funds:General Fund,Public Works,General Engineering,Public Works:General Engineering,Expense,Fees and Charges,Expense:Fees and Charges,26900
2008,General Funds,General Fund,General Funds:General Fund,Public Works,General Engineering,Public Works:General Engineering,Expense,Internal Service Charges,Expense:Internal Service Charges,90389.4
2008,General Funds,General Fund,General Funds:General Fund,Public Works,General Engineering,Public Works:General Engineering,Expense,Materials and Supplies,Expense:Materials and Supplies,6200
2008,General Funds,General Fund,General Funds:General Fund,Public Works,General Engineering,Public Works:General Engineering,Expense,Meetings Events and Training,Expense:Meetings Events and Training,1300
2008,General Funds,General Fund,General Funds:General Fund,Public Works,General Engineering,Public Works:General Engineering,Expense,Salaries,Expense:Salaries,315810
2008,General Funds,General Fund,General Funds:General Fund,Public Works,General Engineering,Public Works:General Engineering,Revenue,Fees Licenses and Permits ,Revenue:Fees Licenses and Permits ,50000
2008,General Funds,General Fund,General Funds:General Fund,Public Works,General Engineering,Public Works:General Engineering,Revenue,Other Sources ,Revenue:Other Sources ,0
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Expense,Benefits,Expense:Benefits,246255
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,333150
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Expense,Fees and Charges,Expense:Fees and Charges,119800
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Expense,Fixed Assets,Expense:Fixed Assets,12000
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Expense,Internal Service Charges,Expense:Internal Service Charges,316033.16
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Expense,Materials and Supplies,Expense:Materials and Supplies,44200
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Expense,Meetings Events and Training,Expense:Meetings Events and Training,2000
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Expense,Salaries,Expense:Salaries,682675
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Revenue,Charge for Services,Revenue:Charge for Services,193733
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Revenue,Intergovernmental Revenues,Revenue:Intergovernmental Revenues,0
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Revenue,Other Sources ,Revenue:Other Sources ,12000
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Parks and Landscape Maintenance,Public Works:Parks and Landscape Maintenance,Revenue,Rental Income,Revenue:Rental Income,66033
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Streets and Storm Drain Maintenance,Public Works:Streets and Storm Drain Maintenance,Expense,Benefits,Expense:Benefits,185625
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Streets and Storm Drain Maintenance,Public Works:Streets and Storm Drain Maintenance,Expense,Consultant and Contract Services ,Expense:Consultant and Contract Services ,155500
2008,General Funds,General Fund,General Funds:General Fund,Public Works,Streets and Storm Drain Maintenance,Public Works:Streets and Storm Drain Maintenance,Expense,Fees and Charges,Expense:Fees and Charges,35200
